date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:19	292926/292926	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:19%20GMT	https://www.crazygames.com/game/race-clicker-tap-tap-game	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/race-clicker-tap-tap-game.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:20	287357/287357	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:20%20GMT	https://www.crazygames.com/game/my-chicken-farm	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/my-chicken-farm.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:20	287063/287063	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:20%20GMT	https://www.crazygames.com/game/mergemine-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/mergemine-idle.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:20	287502/287502	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:20%20GMT	https://www.crazygames.com/game/idle-dice	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-dice.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:20	7570/7570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2014:40:22%20GMT	https://images.crazygames.com/idle-dicec.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/idle-dicecde3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	284670/284670	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:21%20GMT	https://www.crazygames.com/game/garden-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/garden-idle.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	283743/283743	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:21%20GMT	https://www.crazygames.com/game/quantum-god	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/quantum-god.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	283793/283793	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:21%20GMT	https://www.crazygames.com/game/celldom	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/celldom.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	293148/293148	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:21%20GMT	https://www.crazygames.com/game/planet-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/planet-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	5891/5891	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Feb%202024%2022:10:59%20GMT	https://images.crazygames.com/games/planet-clicker/cover-1636710259992.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/planet-clicker/cover-1636710259992de3b.png	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:21	292128/292128	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:22%20GMT	https://www.crazygames.com/game/cubes-2048-io	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/cubes-2048-io.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:22	8912/8912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Mar%202024%2012:11:23%20GMT	https://images.crazygames.com/games/cubes-2048-io/cover_16x9-1693298929425.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/cubes-2048-io/cover_16x9-1693298929425de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:22	281217/281217	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:22%20GMT	https://www.crazygames.com/game/idle-printers	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-printers.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:22	286169/286169	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:22%20GMT	https://www.crazygames.com/game/idle-reincarnator	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-reincarnator.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:22	282540/282540	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:22%20GMT	https://www.crazygames.com/game/idle-idle-gamedev	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-idle-gamedev.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:23	10056/10056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Feb%202024%2007:55:34%20GMT	https://images.crazygames.com/games/clicker-heroes/cover-1661788327769.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/clicker-heroes/cover-1661788327769de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:23	295025/295025	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:23%20GMT	https://www.crazygames.com/game/clicker-heroes	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/clicker-heroes.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:23	289442/289442	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:23%20GMT	https://www.crazygames.com/game/animal-dna-run	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/animal-dna-run.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:24	290304/290304	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:24%20GMT	https://www.crazygames.com/game/idle-space-business-tycoon	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-space-business-tycoon.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:24	282928/282928	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:24%20GMT	https://www.crazygames.com/game/enchanted-heroes	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/enchanted-heroes.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:24	10323/10323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Mar%202024%2004:34:39%20GMT	https://images.crazygames.com/enchantedheroes.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/enchantedheroesde3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:24	295415/295415	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:24%20GMT	https://www.crazygames.com/game/bloxdhop-io	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/bloxdhop-io.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:24	10912/10912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Feb%202024%2010:17:57%20GMT	https://images.crazygames.com/games/bloxdhop-io/cover_16x9-1709115453824.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/bloxdhop-io/cover_16x9-1709115453824de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	290150/290150	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:25%20GMT	https://www.crazygames.com/game/evohero---idle-gladiators	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/evohero---idle-gladiators.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	284969/284969	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:25%20GMT	https://www.crazygames.com/game/idle-breakout	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-breakout.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	8844/8844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Feb%202024%2015:45:01%20GMT	https://images.crazygames.com/games/idle-breakout/thumb-1553071737898.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/idle-breakout/thumb-1553071737898de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	282723/282723	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:25%20GMT	https://www.crazygames.com/game/progress-knight	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/progress-knight.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	290936/290936	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:25%20GMT	https://www.crazygames.com/game/tap-tap-shots	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/tap-tap-shots.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:25	5237/5237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2018:15:50%20GMT	https://images.crazygames.com/games/tap-tap-shots/cover-1655202548222.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/tap-tap-shots/cover-1655202548222de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:26	285009/285009	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:26%20GMT	https://www.crazygames.com/game/merging-gears	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/merging-gears.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:26	289846/289846	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:26%20GMT	https://www.crazygames.com/game/deadshot-io	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/deadshot-io.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:26	7506/7506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202024%2011:54:11%20GMT	https://images.crazygames.com/games/deadshot-io/cover_16x9-1694770506842.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/deadshot-io/cover_16x9-1694770506842de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:26	283097/283097	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:26%20GMT	https://www.crazygames.com/game/gem-refiner	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/gem-refiner.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:27	286919/286919	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:27%20GMT	https://www.crazygames.com/game/fruit-factory-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/fruit-factory-idle.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:27	286152/286152	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:27%20GMT	https://www.crazygames.com/game/poke-the-presidents	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/poke-the-presidents.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:27	285792/285792	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:27%20GMT	https://www.crazygames.com/game/bees-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/bees-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:27	287976/287976	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:27%20GMT	https://www.crazygames.com/game/smash-karts	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/smash-karts.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:27	290479/290479	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:27%20GMT	https://www.crazygames.com/game/idle-research	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-research.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:28	5423/5423	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2017:29:52%20GMT	https://images.crazygames.com/games/idle-research/cover-1660205761867.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/idle-research/cover-1660205761867de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:28	291147/291147	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:28%20GMT	https://www.crazygames.com/game/incremental-epic-hero-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/incremental-epic-hero-2.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:28	283789/283789	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:28%20GMT	https://www.crazygames.com/game/falling-fruits	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/falling-fruits.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:28	294618/294618	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:28%20GMT	https://www.crazygames.com/game/ragdoll-archers	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/ragdoll-archers.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:29	287712/287712	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:29%20GMT	https://www.crazygames.com/game/merge-pin-idle-pinball	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/merge-pin-idle-pinball.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:29	293859/293859	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:29%20GMT	https://www.crazygames.com/game/buildnow-gg	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/buildnow-gg.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:29	289830/289830	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:29%20GMT	https://www.crazygames.com/game/man-runner-2048	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/man-runner-2048.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:29	301629/301629	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:29%20GMT	https://www.crazygames.com/game/moto-x3m	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/moto-x3m.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:29	9852/9852	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202024%2007:26:36%20GMT	https://images.crazygames.com/games/moto-x3m/cover_16x9-1700625476572.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/moto-x3m/cover_16x9-1700625476572de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:30	9985/9985	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20Jan%202024%2017:52:34%20GMT	https://images.crazygames.com/games/basketball-stars-2019/cover-1583231506155.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/basketball-stars-2019/cover-1583231506155de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:30	292941/292941	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:30%20GMT	https://www.crazygames.com/game/basketball-stars-2019	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/basketball-stars-2019.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:30	292673/292673	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:30%20GMT	https://www.crazygames.com/game/drift-boss	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/drift-boss.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:30	7503/7503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Feb%202024%2012:45:54%20GMT	https://images.crazygames.com/games/drift-boss/cover-1626884625264.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/drift-boss/cover-1626884625264de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:30	289563/289563	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:30%20GMT	https://www.crazygames.com/game/bonkio	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/bonkio.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:31	6876/6876	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2013:17:46%20GMT	https://images.crazygames.com/games/bonkio/cover_16x9-1704706486991.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/bonkio/cover_16x9-1704706486991de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:31	1124/1124	---MCZ	200	added ('OK')	application/json	etag:W/%22464-vjc4mv82oNnat86Fz13kKx0oVbA%22	https://www.crazygames.com/game/capybara-clicker/manifest	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/capybara-clicker/manifest.json	(from https://www.crazygames.com/game/capybara-clicker)
17:52:31	8878/8878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Feb%202024%2013:51:38%20GMT	https://images.crazygames.com/games/capybara-clicker-2/cover_16x9-1698042124693.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/capybara-clicker-2/cover_16x9-1698042124693de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker)
17:52:31	875/875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Mar%202024%2004:37:45%20GMT	https://images.crazygames.com/kungfufightbeatemup.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/kungfufightbeatemupc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker)
17:52:32	5945/5945	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Feb%202024%2016:06:22%20GMT	https://images.crazygames.com/store-logos/apple-store.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/store-logos/apple-store65ee.png	(from https://www.crazygames.com/game/capybara-clicker)
17:52:32	4801/4801	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jan%202024%2014:58:29%20GMT	https://images.crazygames.com/store-logos/google-store-button.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/store-logos/google-store-button65ee.png	(from https://www.crazygames.com/game/capybara-clicker)
17:52:32	285216/285216	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:32%20GMT	https://www.crazygames.com/game/block-city-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/block-city-clicker.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:33	283843/283843	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:33%20GMT	https://www.crazygames.com/game/crash-test-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/crash-test-idle.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:33	285592/285592	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:33%20GMT	https://www.crazygames.com/game/room-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/room-clicker.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:33	10547/10547	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Mar%202024%2019:14:32%20GMT	https://images.crazygames.com/games/room-clicker/cover-1660250604553.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/room-clicker/cover-1660250604553de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker)
17:52:33	284164/284164	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:33%20GMT	https://www.crazygames.com/game/idle-molecules	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-molecules.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:33	286200/286200	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:33%20GMT	https://www.crazygames.com/game/coinblock-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/coinblock-clicker.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:34	296045/296045	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:34%20GMT	https://www.crazygames.com/game/tower-defense-clash	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/tower-defense-clash.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:34	12113/12113	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:24:01%20GMT	https://images.crazygames.com/games/tower-defense-clash/coverundefined-1692788160217.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/tower-defense-clash/coverundefined-1692788160217de3b.png	(from https://www.crazygames.com/game/capybara-clicker)
17:52:34	301411/301411	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:34%20GMT	https://www.crazygames.com/game/shellshockersio	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/shellshockersio.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:34	302189/302189	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:34%20GMT	https://www.crazygames.com/game/little-alchemy-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/little-alchemy-2.html	(from https://www.crazygames.com/game/capybara-clicker)
17:52:35	1256/1256	---MCZ	200	added ('OK')	application/json	etag:W/%224e8-jIFC1lDAiKWt03+Rk42VWpyQTCU%22	https://www.crazygames.com/game/battle-button-clicker/manifest	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/battle-button-clicker/manifest.json	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:35	967/967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2013:32:36%20GMT	https://images.crazygames.com/rubberdinghy.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/rubberdinghyc98a.jpg	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:35	714/714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2008:34:37%20GMT	https://images.crazygames.com/theenchantedcave2.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/theenchantedcave2c98a.jpg	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:35	285400/285400	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:35%20GMT	https://www.crazygames.com/game/launch-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/launch-idle.html	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:36	298852/298852	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:36%20GMT	https://www.crazygames.com/game/drift-hunters	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/drift-hunters.html	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:36	7803/7803	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2017:13:01%20GMT	https://images.crazygames.com/games/drift-hunters/cover-1656950639575.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/drift-hunters/cover-1656950639575de3b.jpg	(from https://www.crazygames.com/game/battle-button-clicker)
17:52:36	1232/1232	---MCZ	200	added ('OK')	application/json	etag:W/%224d0-51K8zEZYzzUF9hYnQCllJ/MWzfE%22	https://www.crazygames.com/game/leek-factory-tycoon/manifest	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/leek-factory-tycoon/manifest.json	(from https://www.crazygames.com/game/leek-factory-tycoon)
17:52:36	923/923	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Feb%202024%2013:32:10%20GMT	https://images.crazygames.com/papasbakeriab.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/papasbakeriabc98a.jpg	(from https://www.crazygames.com/game/leek-factory-tycoon)
17:52:37	740/740	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Feb%202024%2013:42:44%20GMT	https://images.crazygames.com/tags/top-down/thumb-1586460488288.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/tags/top-down/thumb-1586460488288c98a.jpg	(from https://www.crazygames.com/game/leek-factory-tycoon)
